Test_ID,Category,Condition,Trial,Metric_Name,Value,Unit,Status
EXP3_PROGRAM,Flash_Program,1_Word_4B,20,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,20,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,21,Program_Time,24.0625,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,21,Throughput,162.33766233766235,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,21,Time_Per_Word,24.0625,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,22,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,22,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,22,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,23,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,23,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,23,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,24,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,24,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,24,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,25,Program_Time,13.0625,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,25,Throughput,299.0430622009569,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,25,Time_Per_Word,13.0625,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,26,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,26,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,26,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,27,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,27,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,27,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,28,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,28,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,28,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,29,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,29,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,29,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,30,Program_Time,13.125,us,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,30,Throughput,297.6190476190476,KB/s,PASS
EXP3_PROGRAM,Flash_Program,1_Word_4B,30,Time_Per_Word,13.125,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,1,Program_Time,369.625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,1,Throughput,169.09029421711193,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,1,Time_Per_Word,23.1015625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,2,Program_Time,195.5625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,2,Throughput,319.59092361776925,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,2,Time_Per_Word,12.22265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,3,Program_Time,195.6875,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,3,Throughput,319.38677738741615,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,3,Time_Per_Word,12.23046875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,4,Program_Time,195.75,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,4,Throughput,319.28480204342276,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,4,Time_Per_Word,12.234375,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,5,Program_Time,195.8125,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,5,Throughput,319.1828917969997,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,5,Time_Per_Word,12.23828125,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,6,Program_Time,195.5,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,6,Throughput,319.693094629156,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,6,Time_Per_Word,12.21875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,7,Program_Time,195.5,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,7,Throughput,319.693094629156,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,7,Time_Per_Word,12.21875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,8,Program_Time,195.5625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,8,Throughput,319.59092361776925,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,8,Time_Per_Word,12.22265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,9,Program_Time,195.625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,9,Throughput,319.4888178913738,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,9,Time_Per_Word,12.2265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,10,Program_Time,195.6875,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,10,Throughput,319.38677738741615,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,10,Time_Per_Word,12.23046875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,11,Program_Time,369.25,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,11,Throughput,169.26201760324983,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,11,Time_Per_Word,23.078125,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,12,Program_Time,195.6875,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,12,Throughput,319.38677738741615,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,12,Time_Per_Word,12.23046875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,13,Program_Time,195.5625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,13,Throughput,319.59092361776925,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,13,Time_Per_Word,12.22265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,14,Program_Time,195.6875,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,14,Throughput,319.38677738741615,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,14,Time_Per_Word,12.23046875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,15,Program_Time,195.5,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,15,Throughput,319.693094629156,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,15,Time_Per_Word,12.21875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,16,Program_Time,195.75,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,16,Throughput,319.28480204342276,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,16,Time_Per_Word,12.234375,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,17,Program_Time,195.75,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,17,Throughput,319.28480204342276,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,17,Time_Per_Word,12.234375,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,18,Program_Time,195.6875,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,18,Throughput,319.38677738741615,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,18,Time_Per_Word,12.23046875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,19,Program_Time,195.5,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,19,Throughput,319.693094629156,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,19,Time_Per_Word,12.21875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,20,Program_Time,195.75,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,20,Throughput,319.28480204342276,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,20,Time_Per_Word,12.234375,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,21,Program_Time,369.4375,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,21,Throughput,169.1761123329386,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,21,Time_Per_Word,23.08984375,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,22,Program_Time,195.75,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,22,Throughput,319.28480204342276,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,22,Time_Per_Word,12.234375,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,23,Program_Time,195.6875,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,23,Throughput,319.38677738741615,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,23,Time_Per_Word,12.23046875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,24,Program_Time,195.5625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,24,Throughput,319.59092361776925,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,24,Time_Per_Word,12.22265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,25,Program_Time,195.8125,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,25,Throughput,319.1828917969997,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,25,Time_Per_Word,12.23828125,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,26,Program_Time,195.625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,26,Throughput,319.4888178913738,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,26,Time_Per_Word,12.2265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,27,Program_Time,195.625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,27,Throughput,319.4888178913738,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,27,Time_Per_Word,12.2265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,28,Program_Time,195.6875,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,28,Throughput,319.38677738741615,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,28,Time_Per_Word,12.23046875,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,29,Program_Time,195.625,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,29,Throughput,319.4888178913738,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,29,Time_Per_Word,12.2265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,30,Program_Time,195.5,us,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,30,Throughput,319.693094629156,KB/s,PASS
EXP3_PROGRAM,Flash_Program,16_Words_64B,30,Time_Per_Word,12.21875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,1,Program_Time,737.875,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,1,Throughput,169.4053870913095,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,1,Time_Per_Word,23.05859375,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,2,Program_Time,390.3125,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,2,Throughput,320.2562049639712,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,2,Time_Per_Word,12.197265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,3,Program_Time,390.3125,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,3,Throughput,320.2562049639712,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,3,Time_Per_Word,12.197265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,4,Program_Time,390.3125,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,4,Throughput,320.2562049639712,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,4,Time_Per_Word,12.197265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,5,Program_Time,390.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,5,Throughput,320.30749519538756,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,5,Time_Per_Word,12.1953125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,6,Program_Time,390.4375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,6,Throughput,320.15367376340646,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,6,Time_Per_Word,12.201171875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,7,Program_Time,390.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,7,Throughput,320.30749519538756,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,7,Time_Per_Word,12.1953125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,8,Program_Time,390.0625,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,8,Throughput,320.4614645088928,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,8,Time_Per_Word,12.189453125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,9,Program_Time,390.625,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,9,Throughput,320.0,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,9,Time_Per_Word,12.20703125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,10,Program_Time,390.0,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,10,Throughput,320.5128205128205,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,10,Time_Per_Word,12.1875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,11,Program_Time,738.125,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,11,Throughput,169.34801016088062,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,11,Time_Per_Word,23.06640625,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,12,Program_Time,390.4375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,12,Throughput,320.15367376340646,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,12,Time_Per_Word,12.201171875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,13,Program_Time,390.3125,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,13,Throughput,320.2562049639712,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,13,Time_Per_Word,12.197265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,14,Program_Time,390.375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,14,Throughput,320.2049311559398,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,14,Time_Per_Word,12.19921875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,15,Program_Time,390.4375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,15,Throughput,320.15367376340646,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,15,Time_Per_Word,12.201171875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,16,Program_Time,390.1875,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,16,Throughput,320.35880185808105,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,16,Time_Per_Word,12.193359375,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,17,Program_Time,390.4375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,17,Throughput,320.15367376340646,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,17,Time_Per_Word,12.201171875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,18,Program_Time,390.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,18,Throughput,320.30749519538756,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,18,Time_Per_Word,12.1953125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,19,Program_Time,390.3125,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,19,Throughput,320.2562049639712,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,19,Time_Per_Word,12.197265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,20,Program_Time,390.375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,20,Throughput,320.2049311559398,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,20,Time_Per_Word,12.19921875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,21,Program_Time,738.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,21,Throughput,169.31933626820182,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,21,Time_Per_Word,23.0703125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,22,Program_Time,390.4375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,22,Throughput,320.15367376340646,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,22,Time_Per_Word,12.201171875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,23,Program_Time,390.0625,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,23,Throughput,320.4614645088928,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,23,Time_Per_Word,12.189453125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,24,Program_Time,390.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,24,Throughput,320.30749519538756,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,24,Time_Per_Word,12.1953125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,25,Program_Time,390.1875,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,25,Throughput,320.35880185808105,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,25,Time_Per_Word,12.193359375,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,26,Program_Time,390.375,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,26,Throughput,320.2049311559398,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,26,Time_Per_Word,12.19921875,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,27,Program_Time,390.3125,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,27,Throughput,320.2562049639712,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,27,Time_Per_Word,12.197265625,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,28,Program_Time,390.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,28,Throughput,320.30749519538756,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,28,Time_Per_Word,12.1953125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,29,Program_Time,390.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,29,Throughput,320.30749519538756,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,29,Time_Per_Word,12.1953125,us/word,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,30,Program_Time,390.25,us,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,30,Throughput,320.30749519538756,KB/s,PASS
EXP3_PROGRAM,Flash_Program,32_Words_128B,30,Time_Per_Word,12.1953125,us/word,PASS
EXP4_CRC,Hardware_CRC,32B,1,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,1,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,2,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,2,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,3,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,3,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,4,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,4,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,5,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,5,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,6,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,6,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,7,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,7,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,8,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,8,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,9,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,9,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,10,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,10,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,11,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,11,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,12,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,12,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,13,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,13,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,14,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,14,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,15,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,15,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,16,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,16,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,17,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,17,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,18,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,18,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,19,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,19,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,20,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,20,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,21,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,21,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,22,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,22,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,23,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,23,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,24,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,24,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,25,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,25,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,26,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,26,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,27,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,27,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,28,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,28,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,29,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,29,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,32B,30,CRC_Time,63.625,us,PASS
EXP4_CRC,Hardware_CRC,32B,30,Throughput,0.47964759332023577,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,1,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,1,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,2,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,2,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,3,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,3,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,4,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,4,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,5,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,5,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,6,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,6,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,7,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,7,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,8,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,8,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,9,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,9,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,10,CRC_Time,123.625,us,PASS
EXP4_CRC,Hardware_CRC,64B,10,Throughput,0.49371208291203234,MB/s,PASS
EXP4_CRC,Hardware_CRC,64B,11,CRC_Time,123.625,us,PASS
